fname,summary
test_108,"#Person2#가 은행에서 강도 사건을 목격했고, #Peron1#은 그에게 경찰서에 데려가 달라고 요청합니다. #Financi는 경찰서에 가서 추가 질문을 하기로 합니다. 경찰이 이에 동의합니다. Finan은 경찰서에 출석합니다. Dina는 경찰서에서 질문할 예정입니다. 이에 대해 논의합니다. 결국 경찰이 출석하게 됩니다. 그는 경찰서에 가기로 합니다. Dinary는 이에 대해 질문합니다. 이에 대해 답변합니다. 경찰은 이에 대해 답변을 해줍니다. 이에 따라 사건은 해결됩니다."
test_109,"#Person1#은 오늘 저녁을 각자 해결하자고 하지만, 아버지가 데이트하러 외식하러 가셨다는 사실에 짜증을 냅니다. 그들은 피자를 주문하자고 제안합니다. #Ferson2#는 이에 동의합니다. 그들은 서로의 피자를 도와주기로 합니다. 그들은 결국 피자에 대해 주문하기로 합니다. 그들은 서로 무엇을 주문할지 논의합니다. 결국 피자는 피자입니다. 결론적으로 피자는 일주일에 한 번 주문하기로 결정합니다. 그들은 합의합니다. 최종적으로 피자가 완성됩니다. 그것입니다. 그들은 서로 피자의 주문을 받습니다."
test_110,"#Person1#이 새해 결심에 따라 다이어트를 시작하고 정크푸드를 끊기로 했으며, 과자, 음료, 튀긴 음식을 먹지 않기로 했습니다. 다른 식사가 남아 있긴 하지만 배부르다는 것을 느꼈습니다. #Fantine은 과자가 남아 있다고 말했습니다. 그들은 서로 작별 인사를 했습니다. 그러나 과자는 남겨두었습니다. 그 자리에서는 Mrs. Miller가 자리를 떠났습니다. Mels는 여전히 배가 불러왔습니다. 그래서 그들은 함께 먹기로 했습니다."
test_111,"Karen은 Comp Lit 287 수업을 등록하려 하지만 컴퓨터가 승인하지 않아 불가능합니다. #Person1#은 그를 위해 필요한 코드 번호와 사용법을 안내합니다. Karang은 수업이 만원이더라도 등록할 수 있다고 안심시킵니다. 이후, 그는 전화로 등록을 시도했지만 컴퓨터는 승인하지 않았다고 설명합니다. Kaen은 나중에 등록하기로 결정하고, 상담 후 코드 번호 및 사용법 안내를 받습니다. Kien은 이를 등록하기로 합니다."
test_112,#Person1#이 우산을 깜빡해서 둘은 함께 가든 호텔로 가기로 합니다. 그들은 함께 걸어서 우산을 사용할 예정입니다. 비가 많이 오는 날씨에 우산을 쓰는 것이 좋겠다고 제안합니다. 그들은 함께 걷기로 합니다. 비가 그치기를 바라면서 함께 걸어가기로 합니다. 날씨가 좋습니다. 그들은 서로 좋아하기로 합니다. 결론지습니다. 그들은 우산을 쓰기로 합니다. 이를 동의합니다. 그들은 방을 나서기로 합니다. 가격은 같습니다. 그들은 함께 일광욕을 하기로 합니다. 그들은 또한 가든 호텔에서 나오기로 합니다. 이들은 함께 걸을 예정입니다.
test_113,"Jack은 Daisy에게 자신이 가진 것 중 가장 빠른 차를 태워달라고 부탁하며, 그의 새로운 차에 대한 흥분을 찾도록 도와준다. 결국 그들은 좋은 선택을 한다. Jacg은 그 차를 타고 기분 좋게 달린다. 그는 그를 태워주기로 한다. Daizy는 그에게 감사한다. 그는 좋은 선택임을 깨닫는다. 그는 기분이 좋다고 말한다. 그는 다시 운전한다. 그는 자신의 새 차를 타겠다고 한다. 그는 만족한다. 그는 그를 만난다. 그는 기분 좋게 돌아온다. 그는 마침내 그를 떠난다. 그는 떠난다."
test_114,#Person2#는 큰불이 발생한 시간과 범인의 행적을 기억합니다. 그들은 정확한 시간을 잡기 위해 몇 가지 질문을 합니다. 결국 두 사람은 정확한 시간을 잡는 데 성공합니다. 그들은 밤 10시에 큰불이 났다는 것을 깨닫습니다. #Andy는 밖에서 도움을 요청하는 사람들을 본 경험을 이야기합니다. 또한 두 사람은 자세한 시간에 대해 이야기합니다. 결국 두 사람 모두 정확한 시간을 확인하게 됩니다. 그들은 그날의 상황을 떠올립니다. 그때의 일요일부터는 오후 10시쯤이었습니다. 하지만 오늘 밤은 더 이른 시간이었습니다.
test_115,"#Person2#는 남편이 계산하려고 하자, 현금 900위안을 요구하지만 거절당합니다. 가게 규칙에 따르면 현금으로 900위안만 지불하면 되고, 영수증으로 포장해 줍니다. 남편은 남편이 계산을 할 수 있도록 도왔습니다. 아내는 남편이 다시 와주기를 바랍니다. 남편은 감사히 여깁니다. 아내는 이를 받아들입니다. 아내는 남편에게 신용카드로 결제할 것을 요청합니다. 남편은 이를 받습니다. 아내는 영수증을 지참합니다. 아내는 다시 방문할 것입니다. 아내는 다시 와달라고 부탁합니다. 아내는 이에 동의합니다."
test_116,#Person2#는 차를 세차하고 싶어 합니다. #Peron1#은 특별한 샴푸를 사용하여 차량에 광택을 더하기 위해 일반 세차 패키지를 추천합니다. 고객은 이를 구매하기로 결정합니다. 진공청소기로 먼지를 제거한 후 쓰레기를 버린 후 그것을 재활용하기로 합니다. 고객은 이에 만족합니다. 결국 #Forman은 이를 선택합니다. 그는 일반세차 패키지로 구매하기로 합니다. 가격은 $184.00입니다. 고객은 그 가격에 동의합니다. 그들은 합의합니다.
test_117,"#Person1#은 해리에게 어디로 휴가를 갈지 물어봅니다. 해리는 아내가 이집트에 가고 싶어 하셔서 비행기로 갈 수도 있다고 하지만, #Pson12#는 여행이 즐거운 여행이 될 것이라고 확신합니다. #Ph. 해리는 아내는 항상 걱정하기 때문에 어디도 갈 수 없을 것이라고 말합니다. 그러나 강아지는 누가 돌봐줄지, 집은 누가 관리할지, 정원은 누가 돌볼지 등의 문제들을 해결하면 여행을 갈 수 있다고 생각합니다. 그들은 가족의 안전을 보장하는 것에 동의합니다."
test_118,"Johnson은 새로운 회원으로 가입하면서 기계를 사용하는 방법을 #Person1#에게 설명합니다. 그는 먼저 운동 카드를 준비하고, 기계의 진도를 추적할 수 있는 정보를 알려줍니다. 또한, 중요한 것은 기계에 적합한 무게를 작성하는 것이라고 설명합니다. 마지막으로 Jeff는 아직 7개 기계가 남았으며 아직 시작 무게를 정하지 않았음을 밝힙니다. 그는 기계가 너무 무리하다고 느끼지만, 처음에는 문제없다고 생각합니다. 그들은 다음 번에 다시 만나기로 합니다. 그들은 중요한 것에 대해 논의합니다."
test_119,"#Person1#은 회사가 문을 닫아 실직 중이다. #Forca는 먹고 살 정도의 일만 있다면 좋겠다며 전기 기술자 프로그램에 지원해보자고 제안한다. 그들은 가서 지원할 수 있는지 알아보기로 한다. 그 후, 그들은 직접 면접을 볼 예정이다. #Marsa는 이에 동의한다. 그들은 그곳에서 지원자를 찾기로 한다. 그러면 그들은 가서 어떻게 지원할 수 있는지를 알아볼 것이다. 이는 Mrsa의 것이다."
test_120,"#Person1#이 강아지에게 밥을 주고, 목욕시키며 토요일 오전 11시에 수의사 예약을 할 수 있도록 돕습니다. 강아지는 일요일에 수의사가 예약되어 있다는 것을 상기시킵니다. 그 말을 꼭 기억할 것입니다. 목욕 후 오전 11시 30분에 출발할 예정입니다. 이를 잊지 않겠다고 합니다. 그러나 수의사는 오후 11시에 도착할 것입니다. 이를 기억하고 갈 것입니다. 또한 목요일 오전 11시 20분에 도착합니다. 이는 반드시 기억해야 합니다."
test_121,"#Person1#은 집주인 아주머니께 200달러 빚이 있어 에이든에게 돈을 빌려달라고 요청합니다. 에이든은 처음에는 거절하지만 나중에 설득됩니다. 결국, 그들은 오늘 저녁에 저녁 식사에 함께하기로 합니다. 그 후 저녁 6시로 약속을 잡습니다. 에이든이 제안에 동의합니다. 그날 저녁 8시에 에이든의 집에 와서 저녁 식사를 함께 하자는 것이죠. 이후 저녁 6시까지 해결됩니다. 그때 에이든도 동의합니다. 그래서 그들은 함께 저녁을 먹기로 합니다. 합니다. 그렇게 하기로 합니다. 합니다. 합니다."
test_122,"#Person2#는 두 달 동안 자선 단체에서 일한 경험을 공유하며, 사회 활동이 자신의 사고방식에 영향을 미쳤다고 말합니다. 또한 사람과 사물을 전체적인 시각에서 보는 것이 중요하다고 언급합니다. 그는 사회 활동이 자신과 사물을 신경질적으로 대하는 것을 느낀다고 언급합니다. #Ferson1#은 이에 대해 감사함을 표현합니다. 이후 둘은 서로 다른 사회 활동 경험을 공유합니다. 그들은 사회 활동이 사고방식 개선에 영향을 준 것에 대해 이야기합니다. 마지막으로 사회 활동을 경험한 후 느낀 점에 대해 이야기를 나눕니다."
test_123,#Person2#는 #Peron1#에게 전화나 이메일로 연락해 결과를 전달할 것을 제안합니다. 약 일주일의 시간이 소요됩니다. #Andy는 감사 인사를 전합니다. And yy는 감사의 뜻을 전합니다. 그는 곧 연락할 예정입니다. #Mr. Lee는 약 일주일 후 결과를 받을 수 있다고 합니다. 이에 대해 매우 기쁘게 응답합니다. 대화는 내일로 미룹니다. ANdy가 다시 연락할 것입니다. 그들은 내일 만나기로 했습니다.
test_124,#Person1#은 호텔에서 가장 잘 나가는 중국 술인 모우탄을 추천받고 그 요리를 먹어보고 싶어 합니다. 종업원이 이를 칭찬합니다. 모우탄은 베이징 오리 구이입니다. 종업원은 이를 시도해 보겠다고 말합니다. 그들은 함께 음료를 마시기로 합니다. 대화는 자연스럽게 진행됩니다. 종업원은 이에 만족해합니다. 음식은 나중에 다시 가기로 합니다. 종업원은 동의합니다. 대화는 계속됩니다. 이후 종업원은 계속해서 음식을 주문합니다. 종업원은 감사의 뜻을 전합니다. 그는 만족스러운 음식을 받습니다.
test_125,"Dan은 Angela에게 전화하여 다음 주에 결혼할 예정이며 Megan과 이야기를 나누고 싶다고 초대한다. 처음에는 망설였지만, 나중에 Dan을 초대하기로 동의한다. Dan이 자신의 친구라고 밝히자 결국 그들은 함께 차를 타고 가기로 한다. 그들은 다음에 이야기 나누기로 한다. Dan의 초대를 수락한다. 그들은 함께 다른 사람을 데리러 갈 예정이다. Anagela는 Mefelna를 초대할 계획이다. 그들은 먼저 그녀를 데릴러 가고 싶어 한다."
test_126,"#Person2#는 전통 그리스 요거트를 먼저 먹어보고 싶어 하고, #Peron1#은 이탈리아 티라미수와 튀긴 바나나를 시도해보려고 합니다. 결국 그들은 여기서 먹기로 합니다. #Forman은 남쪽 지역의 현지 특산물인 바나나 두 개를 가져오기로 합니다. 그들은 여기서 식사를 마치고 갈 예정입니다. 그들은 여기서 무엇을 먹을지 결정합니다. 그들은 곧 도착할 예정입니다. 이어서 다른 음식에 대한 정보를 교환할 것입니다. 그들은 나중에 식사 후에 다시 만나기로 합니다."
test_127,"Smith 씨는 #Person1#에게 자신의 전공, 경력, 급여를 포함한 개인 정보를 제공합니다. 그는 은행에서 주당 500달러를 받았습니다. 또한 다른 직장 경력은 없습니다. 그는 주당 5달러의 급여를 받았다고 설명합니다. 그는 지난 5년간 은행에서 일했다고 언급합니다. 그는 이에 대해 궁금해합니다. Smia 씨는 이에 대해 답변합니다. 그는 이를 수락합니다. 그는 동의합니다. 그는 계좌 보유 여부와 이전 근무 경력에 대해서도 질문합니다. 그녀는 이에 답변합니다. Somith 씨의 답변은 계속해서 진행됩니다."
test_128,#Person1#은 조카에게 줄 예쁜 선물로 바비 인형을 구매하고 싶어 합니다. 가격이 비싸서 결국 $29.95인 바비를 현금으로 구매합니다. 고객은 그 선물을 구매하고 현금으로 결제합니다. 그들은 내일 만날 약속을 잡습니다. 쇼핑을 마치며 그들은 선물을 구매하기로 결정합니다. 카드 사용에 대해서도 이야기를 나눕니다. 그들은 현금으로 교환합니다. 대화는 끝났습니다. 그들은 내일 다시 만나기로 합니다. 현금으로 지불하면 됩니다. 그들은 내일 바비의 가격은 $32.42입니다. 고객은 결제 금액에 만족합니다.
test_129,#Person1#은 #Pson2#가 조던 운동화 한 켤레를 41 사이즈로 구매하도록 도와줍니다. 그러나 세일 중이라 더 싸게는 어렵다고 합니다. 이에 대해 더 저렴하게 제공하기로 합니다. 결국 그들은 이를 수락합니다. 그는 동의합니다. 하지만 더 저렴한 가격은 아직 정해지지 않았습니다. 그래서 그들은 더 싸게 구입하기로 합니다. 그 결과입니다. 그럼 그럼 그렇게 하기로 합니다. 그럼 그럼 그럼 어떻게 할 것인가???
test_130,#Person1#은 과학박물관에 가기 위해 티켓 기계를 사용해야 하는데 도움을 받지 못해 불편함을 겪었습니다. 그래서 두 사람은 Relaxcup을 타고 4번 플랫폼에서 기차를 타기로 결정합니다. 기차는 보통 6분에 하나씩 오며 State Street 역에서 내려야 한다고 안내받습니다. 또한 그들은 기차역으로 가는 방법에 대해서도 대화합니다. 두 사람은 인사를 나누며 대화를 나눕니다. 그들은 피곤한 상태에서도 불구하고 계속 질문을 진행합니다. 결국 그들은 대화를 이어갑니다.
test_131,"사이먼은 #Person1#에게 은퇴 후 6개월 동안 쉬면서 이전의 회사에서 프로젝트 업무에 지원할 수 있게 되었다고 설명합니다. 또한 임시 직원을 고용하지 않고 회사 웹사이트에 구인 정보를 게시한다고 합니다. 이는 실험적인 운영 방식이며, 사이먼 씨는 회사에서 일을 처리할 때 유연성을 얻을 수 있다고 말합니다. 회사는 더 이상 회사의 명단에 오르내릴 수 없습니다. 그는 자신의 시간을 관리할 수 있는 것이 오히려 낫다고 생각합니다. 회사는 좋은 회사이기 때문입니다. 회사에서 직원의 인맥이 남아 있기 때문입니다."
test_132,"Rocky는 #Person1#에게 파티에 가서 춤을 추자고 제안하고, 자신은 외향적이고 다정하며 자기 중심적인 여성을 선호한다고 말합니다. 그러나 #Pson1샵은 #Perky가 너무 외롭다고 생각하여 다른 여성을 찾으라고 조언합니다. 결국 그들은 Rusty에게 돌아가기로 합니다. Roosty는 그에게 안부를 전해달라고 부탁합니다. 하지만 #Pressionality는 그의 생각에 동의하지 않습니다. 결국 그들은 밤을 새워 함께 시간을 보내기로 합니다."
test_133,"#Person2#는 어젯밤 폭풍을 맞았고, 그 폭풍으로 인해 창문과 집의 가장 큰 가지들이 부러졌습니다. 하지만 그들은 이 날씨가 끔찍하다고 생각하지만 봄날씨는 기대하기 어렵다고 이야기합니다. #Peron1#은 이에 대해 불평하지 않습니다. 그러나 #Pson 2#는 여전히 날씨가 좋으니 문제 없다고 생각합니다. 그들은 3월에는 날씨가 좋았다고 생각합니다. 이들은 또한 요즘 날씨가 나쁘다고 생각하지 않습니다. 이는 사실입니다. 그들은 3월에도 날씨가 좋았습니다. 그들은 여전히 좋은 상태입니다."
test_134,"#Person2#는 TV를 많이 보는 것이 지루하다고 느끼며, 외출하는 것을 피하고 싶다고 말합니다. 결국 두 사람은 음악 콘서트에 가기로 결정합니다. 그들은 함께 할 수 있는 활동을 하나 생각해 보기로 합니다. #Frank는 이를 받아들입니다. 그들은 음악으로 함께 가기로 합니다. 최종적으로 그들은 합의합니다. 그들은 내일 음악 콘서트에서 하기로 합니다. 것입니다. 이에 동의하기로 합니다. 합니다. 합니다. 결과는 만족스럽지 않습니다. 결국 그들은 내일 오후 5시에 다시 만나기로 합니다.요.요.요."
test_135,"Ben은 새 학교에서의 첫 수업에 대해 긴장하고 있으며, #Person1#은 그에게 걱정하지 말라고 안심시킵니다. 이후 두 사람은 수업의 지속 시간을 논의하고, Ben이 두 번째 수업 후 쉬는 시간에 먹을 것을 살 수 있다는 사실을 알게 됩니다. 또한, Ben의 새로운 학교 생활에 적응하는 데 도움이 될 것입니다. Ben에게 점심을 해결할 수 있는 방법을 알려줍니다. 그 후, 두 사람은 쉬는 시간 동안 먹을 것을 사러 갑니다. 이는 좋은 해결책입니다. Ben에게도 도움이 됩니다."
test_136,#Person1#과 Adam은 무릎을 다쳤지만 휴식을 취하며 미시간과의 경기에 대비하고 있습니다. 그들은 맞붙을 팀을 보기 위해 내일 다시 오기로 했습니다. 그들은 서로의 경기를 예상하며 자신감을 보였습니다. 그들은 내일 다시 만나 전면 연습을 하기로 했습니다. Adom은 무릎을 쉬고 미시간의 경기 영상을 시청할 예정입니다. 그들은 3일 안에 회복되기를 바꿉니다. 그들은 힘든 경기가 될 것 같다고 판단합니다. 그들은 내일도 연습을 계속하기로 결정합니다. 그들은 서로에게 격려의 말을 전합니다.
test_137,"#Person1#이 자신의 프린터 고장을 해결하기 위해 누군가의 도움을 요청하고, #Peron2#가 이를 수락합니다. 대화는 간단히 마무리됩니다. 이후 두 사람은 서로의 프린터에 대한 질문에 답변합니다. 대화의 끝은 매우 즐거움으로 가득 차 있습니다. 그들은 서로의 프린터를 칭찬합니다. 대화 내용은 마무리 됩니다. 자세한 내용은 확인되지 않았습니다. 자세한 내용은 나오지 않았습니다. 회의는 곧 예정입니다. 자세한 내용 확인을 기다립니다. 결론은 오후 5시에 나옵니다.니다."
test_138,#Person1#이 커튼을 달기 위해 자기네 사다리를 잡고 있으면 자신이 그것을 올리겠다고 합니다. #Ferson2#가 이를 도와주겠다고 합니다. 그러나 커튼이 고장 난 후 사다리에 누가 올라갈지는 확실하지 않습니다. 결국 #Free가 그 일을 하기로 합니다. 그 후 서로에게 감사의 인사를 전합니다. 그립습니다. 그립다고 말합니다. 대화는 자연스럽게 오르게 됩니다. 그립다는 것을 알게 됩니다. 이에요. 그 후입니다. 둘은 서로 안녕히 가기로 합니다. 합니다.
test_139,"#Person1#은 주말에 캠핑을 가려고 계획 중이며, Jack이 달력을 확인해줄 수 있는지 요청합니다. 그러나 #PAerson2#는 모든 예약이 꽉 차 있다고 답합니다. 결국 둘은 다다음 주말에 여행을 가기로 결정합니다. JacK은 #Peron1의 달력을 확인해 주기로 합니다. 그들은 다시 논의하기로 합니다. 이에 대해 대화합니다. 결국, 둘은 다음 주말에 다시 만날 예정입니다. 결론적으로 둘은 그 날을 피합니다. 그것입니다. 그렇게 하기로 합니다."
test_140,"#Person1#은 #Pson2#에게 자신이 잘못했다고 말하며, 그날 밤 산불 진화 과정에서 임신 사실을 알게 되었다고 이야기합니다. 이후, 두 사람은 각자의 출산 예정 일정에 대해 이야기하며 자세한 정보를 확인합니다. 이 과정에서 두 사람은 서로의 아이가 임신된 것이 확실하다는 것을 발견합니다. #Poson3#는 놀라움을 표합니다. 아기는 훈련 세미나로 인해 3월 3일에 태어나 2월 첫 주에 아기가 임신된 것으로 확인됩니다. 이는 사실과 다릅니다. 그러나 이 질문에는 대답하지 않습니다."
test_141,"#Person2#는 딸이 대학 결정을 못 하고 있어서 걱정하고 있습니다. #Ferson1#은 딸의 의견 차이 해결을 위해 격려해야 한다고 생각합니다. 그러나 그녀는 그냥 조언만 해주고 싶어합니다. #KBS1#이 조언을 주는 것이 좋다고 생각합니다. 결국, K씨는 동의합니다. K씨는 딸의 결정을 격려해 주어야 한다고 주장합니다. 대화는 자연스럽게 이어집니다. K씨는 이에 대한 자신의 의견을 피드백을 받습니다. K씨는 딸을 위해 스스로 결정할 수 있도록 격려할 것을 제안합니다. K씨도 동의합니다."
test_142,"#Person1#은 일자리를 잃으면 생계를 유지하는 것이 어려울까 봐 걱정하고 있습니다. #Ferson2#는 투자 상담사로 일하면서 작은 실수로 인해 손해를 볼 수 있다고 설명합니다. #Free는 일자리를 잃은 후 다른 일자리를 찾을 때까지 함께 살 것을 제안하며 돈을 절약할 수 있는 방법을 알려줍니다. 돈이 많다 보니 탐욕스러워졌을 수도 있다고 우려하지만, #Price는 일자리 잃는 것이 큰 깨달음이 될 수 있다고 생각합니다. 결국 그들은 동의합니다. 그들은 함께 살기로 결정합니다."
test_143,"#Person2#는 영국에서 온 에딘버러 대학의 박사과정 학생을 집으로 초대하여 함께 시간을 보내며 강연을 듣기로 했습니다. 이 강연의 주제는 멀티모달 텍스트 생성이며, 그 후에는 비디오 요약 생성과 담화 모델링에 대해서도 논의할 예정입니다. 하지만 자리 하나 남기는 것이 어렵다고 합니다. 그래서 #person1#은 남아있는 자리를 남겨달라고 합니다. 그는 남아 있습니다. 그 후 강연의 주제를 정하는 것이 좋겠다고 합니다. 결국, 남은 자리를 남기기로 합니다. 그것으로 해결됩니다."
test_144,"#Person1#은 John의 집에 가고 싶어 하지만, #Peron2#는 그가 너무 일찍 일어나서 감기에 걸렸을 수도 있다고 생각한다. 결국, 그들은 자러 가기로 결정한다. 회의 때문에 일찍 일어난 동료에게 감기 걸렸다고 생각하기 때문이다. #Pushn은 그 동료가 옮았을 가능성을 제기하지만, #Prishil은 걱정하지 않는다. 대화는 자연스럽게 지나가게 되어 있다. 대화는 끝난 후 휴식을 취하는 것이 좋겠다고 결론짓는다."
test_145,파버는 요크 호텔에서 3박 동안 더블 룸을 예약하기 위해 Mr. Faber에게 전화했습니다. 그녀는 더블 램지를 제공하고 요금은 하룻밤에 130달러라고 안내받았습니다. 그는 자신의 이름도 남겼습니다. 그녀는 파버로 밝혀졌습니다. 그는 호텔 직원의 도움으로 조식이 포함되었음을 알게 되었습니다. 그는 요금에 대해서도 이야기했습니다. 그는 만족스러운 반응을 보였습니다. 그는 파버의 이름을 기억했습니다. 그녀는 곧장 호텔에 도착할 예정이었습니다. 그는 다시 전화로 연락했습니다.
test_146,"#Person2#는 웨스트 더비, 플랫, 그리고 John Godfrey의 사무실번호를 알려줍니다. 그들은 일요일 10일까지 만날 수 있습니다. 그들은 전화번호를 교환한 후 일요일에 다시 만나기로 합니다. 일요일에는 만날 수 있을 것입니다. 그들은 토요일에 만나기로 했습니다. 일요일 10일에 있을 예정입니다. 그들은 일요일에 만날 계획입니다. 그날은 일요일 10시입니다. 그들은 그 날의 날짜를 정했습니다. 그들은 일요일 토요일에 있을 바입니다. 그들은 그곳에서 만날 예정입니다. 대화는 그날 밤 10일까지입니다. 그들은 만날 것입니다."
test_147,#Person2#가 경찰관에게 돈을 주려고 하지 않았다면 이런 일이 발생하지 않았을 것이라고 생각한다. 그러나 그들은 그들이 너무 늦었다고 생각한다. 이들은 경찰이 기차 대신 운전하자고 제안하지 않았다면 괜찮았을 거라고 생각한다. 결국 그들은 합의에 도달한다. 그들은 표를 예약하는 것을 기억했으면 좋았을 것이라고 말한다. 그들은 불공평하다고 여긴다. #Andy는 이에 대해 동의한다. 그들은 타협을 한다. #Free는 기차를 대신 운전하지 않기로 결정한다. 그들은 다시 표를 예약하기로 결정한다.
test_148,Dan은 #Person2#에게 전화하여 9월 10일 100대 컴퓨터 주문 건에 대해 확인하려고 했지만 인력이 부족하여 2일 지연되었다고 알립니다. Darlene은 이러한 상황을 이해하고 Dan을 불평하지 않습니다. Eric은 며칠 정도는 큰 차이가 없을 것이라고 말합니다. Dan이 이해를 해주며 Surgeve에게 전화해서 상황을 전달할 계획입니다. Sur는 매우 감사하게 생각합니다. Steve는 그를 위해 전화할 것입니다. 그들은 며칠 정도는 더 저렴할 것이라고 생각합니다.
test_149,"#Person1#과 #Peron2#는 워싱턴 포스트 신문의 사본에 대해 이야기하고 있습니다. #Fords는 뉴욕 타임스와 로스앤젤레스 타임스의 역사에 대해 설명합니다. 그들은 더 오래되고 오래된 신문들에 대해 이야기합니다. 로스앤젤레스는 1881년 12월 처음 발행되었습니다. Nathan Cole Jr.하고 Thomas Guardineer가 이끌었습니다. 반면에, 워싱턴 타임스는 1891년 12월에 시작했습니다. 그들은 서로 다른 시기에 태어났습니다. 그들은 로스앤젤레스에서 성장했습니다."
test_150,"#Person2#의 컴퓨터에 바이러스가 들어왔고, #Ferson1#은 이를 걱정하며 이메일 용량을 초과한 것이라고 설명합니다. #Peron2M는 이를 해결하기로 합니다. 대화는 간단히 이메일 전송의 방법으로 압축된 파일을 보내기로 결정합니다. 이는 시스템의 효율성을 높인 것입니다. 또한 첨부 파일을 압축해서 보내는 방법도 안내합니다. 이는 사용자 편의를 개선하기 위한 조치입니다. 이에 대해 Mrs. Micke는 기쁘게 동의합니다. 대화는 계속됩니다."
test_151,"#Person2#는 주말에 멋진 시간을 보냈으며, 다음에 창사에 방문할 때 다시 놀러올 계획입니다. #Frank는 이에 대해 감사의 인사를 전합니다. 그들은 함께한 것에 대해 이야기하며 다음 창사에 올 때 놀러 오겠다고 약속합니다. 또한 #Freank는 창사에 오면 꼭 다시 방문할 계획이라고 말합니다. Frekkim은 이에 대해 감사를 표합니다. 이에 대해 대화는 끝난 후 대화는 마무리됩니다. 그들은 함께 놀러 가기로 합니다. 그들은 내일 창사에 갈 예정입니다."
test_152,#Person1#은 무엇을 먹고 싶은지 몰라서 고민하고 있다. 하지만 Panda Express를 추천받고 중국 음식을 사 먹기로 결정한다. 그들은 그곳의 음식이 훌륭하다고 생각한다. 결국 둘 다 그곳을 선택한다. 그들은 중국 음식을 먹을 계획을 세운다. #Andy는 그 음식에 만족해한다. 그들은 함께 쇼핑할 예정이다. 그들은 또한 다른 장소를 찾기로 한다. 그들은 그곳에서 무엇을 먹을지 논의한다. 결국 그들은 다시 만나기로 한다. 대화는 끝난다. 대화는 여기에서 끝나게 된다.
test_153,"메리는 Hans 가구 매장의 톰에게 영업직을 제안했지만, 톰님은 다른 후보자가 더 많은 경험이 있어 거절하셨습니다. 메리는 톰님의 결정을 존중하며 기회를 요청합니다. 톰님은 다시 고려해 주시고 그에게 기회를 주겠다고 합니다. 메리는 다시 생각해 달라고 요청합니다. #Person1#은 이에 대해 결정합니다. 메리는 만족합니다. 톰은 다시 생각해 줍니다. 메리는 기회를 제공하겠다고 합니다. 그는 다시 고려할 것입니다. 메리는 그때를 희망합니다. 톰의 결정을 존중합니다. 그녀는 다시 생각해 보겠다고 합니다. 그들은 합의합니다."
test_154,#Person2#는 누군지 모르겠다고 하여 #Ferson1#이 열 번째 번호로 전화를 걸었습니다. 그러나 #Prs.Knowledgar가 다시 전화하면 경찰에 신고할 것이라고 했습니다. 또한 다시 전화를 하면 체포될 것이라고 말했습니다. 대화는 오갔습니다. 대화는 계속되었습니다. 결과는 같았습니다.입니다. 대화는 자연스럽게 이루어졌습니다. 사건은 발생했습니다. 경찰은 #Pers. Knowls에게 경찰 신고를 처리할 예정입니다. 이에 대해 자세한 정보를 얻었습니다.
test_155,"#Person2#는 음악 교사로서 다양한 음악 장르의 학위를 가지고 있으며, 클래식 음악을 가장 좋아합니다. 클래식 음악이 뇌에 좋다고 언급하며, 저녁에 클래식 음악을 듣는 것이 스트레스를 해소하는 데 효과적이라고 설명합니다. 그는 클래식 음악을 접하면서 인터넷에서 많은 녹음을 발견하고, 이를 시도해볼 것을 제안합니다. 이후 인터뷰가 진행됩니다. 두 사람은 클래식 음악에 대한 관심과 선호도를 확인하고, #Peron1#이 추천한 녹음을 온라인에서 다운로드할 수 있습니다. 그들은 시도해보기로 결정합니다. 결과는 같습니다."
test_156,"#Person2#는 같은 건물에 사는 여자를 만났고, 곧 저녁에 초대할 예정입니다. 미국 남자 두 명도 그 여자를 좋아해서 곧 저녁 식사에 초대한다는 소식을 들었습니다. 그들은 서로에게 행운을 빌어 이야기합니다. 그들은 곧 만날 예정입니다. 그들은 식사에 대해 상의할 것입니다. 그들은 오늘 저녁에 만나기로 결정합니다. 그들은 함께 저녁을 먹기로 합니다. 그들은 시간이 될 때쯤에는 다른 식당을 찾을 것입니다. 그들은 저녁 식사 자리도 계획 중입니다. 그들은 내일 함께 식사하기로 합니다. 그들은 저녁에 함께할 것입니다."
test_157,"#Person1#과 #Peron2#는 Mirella의 출근 스타일에 대해 이야기합니다. #Frank는 그녀가 서부 해안 스타일의 영향을 받았다고 생각하며, 더 캐주얼한 재킷과 바지를 허락하지 않는다고 말합니다. Mich는 관리팀에게 새로운 하얀 드레스 네 벌을 줬습니다. 이는 그녀의 새로운 캐주얼 스타일이 수용 가능하지 않다는 것을 보여주는 것입니다. 또한, 그녀의 새로운 스타일에 대한 경고로 받아들입니다. #Portion은 진행됩니다. 그들은 함께 해결책을 모색합니다."
