fname,summary
test_68,#Person1#은 몸무게가 늘어서 고민하고 있습니다. #Ferson2#는 운동이 필요하다고 제안합니다. 처음에는 시도하지 않던 것이 실패하자 운동을 더 하기로 결정합니다. 그래서 #Albecca는 운동 수업에 가보자고 제안합니다. 그들은 함께 운동 수업을 진행하기로 결정합니다. A는 이에 동의합니다. 둘은 운동 수업 참여에 대한 의견도 나눕니다. 둘은 서로 다른 생각을 가지고 있습니다. 결국 둘은 체육 수업에 참여할 계획입니다. 둘은 함께 참여할 예정입니다. 둘 다 긍정적으로 생각합니다. 둘 다 운동 수업을 신청하기로 결정했습니다. 둘 다 만족하지 않습니다. 둘 다 수업에 참석할 수 있습니다. 둘 다 참여하고 싶어하는 상황입니다. 결국 둘 다 참여할 수 있는 수업을 선택한 것입니다.
test_69,James는 식당 홀의 창가 자리를 예약하고 웨이트리스에게 안내를 요청했습니다. #Person1#은 방이 준비되었음을 확인해 주었습니다. Jamis는 이름도 알려주었습니다. 또한 웨이트를 위한 안내를 받겠다고 했습니다. 이를 위해 Jamus는 자원봉사자에게 도움을 요청했습니다. 그는 방에서 기다릴 예정입니다. 이를 안내할 예정입니다. 또한 Jams는 웨이트를리스가 안내할 것이라고 했습니다. 이에 대해서도 안내할 것입니다. 이에 대해 문의했습니다. 이에 대한 답변은 제공되지 않았습니다. 그는 즉시 제공되었습니다. 그는 만족스러운 결과라고 했습니다. 그는 그는 답변은 아니었습니다. 그는 그녀는 그녀는 그녀는 답변을 제공했습니다. 그는 Jamess는 감사의 뜻을 전했습니다.
test_70,"#Person2#는 #Pson1#에게 자신이 예상한 것보다 크다고 말하며, 곧 50주년을 맞이할 예정이라고 설명합니다. 직원 수는 세 교대로 구성되어 있으며, 원재료부터 완제품까지 처리합니다. 또한 조립 라인을 시작합니다. #Phy는 기뻐합니다. 그들은 이제 생산 현장에 도착합니다. 그들은 작업 시작을 알립니다. 그들은 반갑게 대화합니다. 그들은 공장의 시설을 소개합니다. 그들은 곧 조립 라인부터 시작합니다. 그들은 일을 시작할 것입니다. 그들은 만족해합니다. 그들은 생산 현장을 떠나기로 합니다. 그들은 곧 돌아옵니다. 그들은 자리로 돌아갑니다. 그들은 자리를 떠났습니다. 그들은 대답합니다. 그들은 자리의 중요성을 인정합니다. 그들은 만족합니다. 그들은 기쁘게 동의합니다. 그들은 좋아합니다. 그들은 출발합니다. 그들은 업무를 함께 하기로 합니다."
test_71,"Rebecca는 #Person1#에게 대학 졸업 후 첫 직장, 인턴, 주니어 로컬 뉴스 리포터, 런던 주간지에서의 경험을 이야기합니다. 이 직장은 이전 직장보다 낮은 단계였지만, 미래를 위한 전망이 더 좋았다고 평가합니다. 그녀는 2006년에 런던으로 이사하면서 주간지를 얻었습니다. 현재 그녀는 런던에서 일하고 있습니다. 그녀는 남편과 함께 새로운 직장을 찾았습니다. 런던 주간지는 더 나은 전망이 더 좋다고 판단합니다. 그녀의 남편은 런던에서 출발했습니다. 그녀는 이제 더 많은 것을 배웠습니다. 그들은 함께 일할 동료가 필요해 선택했습니다. 런던 주간지를 선택한 이유입니다. 런던 주간지의 입지를 확인한 후 그들은 함께 일하게 된 이유입니다. 그들은 함께 발전할 것입니다. 런던 주간지가 더 나은 선택입니다."
test_72,"#Person1#은 내일 발표하기 위해 문구점에 갈 예정입니다. #Fords는 문구점에서 물건을 사기 위해 쇼핑 리스트를 작성하고, 원하는 물건을 찾기 위해 선반에 대한 표시판을 찾을 수 있습니다. 또한, 안경을 사기 위해 3번 선반에서 더 먼 곳에 필요한 물건을 찾기로 했습니다. 그 후, 그들은 함께 안경을 구매하기로 했습니다. 안경이 마음에 들었습니다. 안경은 나중에 장만한 후에 다시 구매하기로 했기 때문입니다. 결국 그들은 동의했습니다. 안경 구매를 결정했습니다. 안경은 후자에 가까웠습니다. 안경 역시 마찬가지였습니다. 최종적으로 선택했습니다. 안경이 좋았다고 생각했기 때문입니다. 안경이 가장 적합했기 때문이었입니다. 안경도 마찬가지였죠."
test_73,"Mary는 #Person1#에게 온라인으로 취직에 지원해보라고 조언하며, 직접 고용주에게 연락할 수 있는 공식적인 구직 사이트를 추천합니다. #PArica는 시도해볼 생각입니다. Maria는 그것이 안전할 것이라고 생각합니다. 그들은 바로 시도할 것입니다. Marie는 그 방법을 시도해 볼 것입니다. 그녀는 고민 중입니다. 그녀는 먼저 시도해 보려고 합니다. #Preferency는 동의합니다. 그들은 즉시적으로 구직 사이트에 접속할 것입니다. 그들은 연락할 것입니다. 또한 인터넷으로 구직하는 것을 제안합니다. Mari는 그것을 시도하기로 결정합니다. 그들은 곧바로 시도할 계획입니다. 그들은 성공적인 방법에 대해 논의하며 성공적인 결과를 기대하고 있습니다."
test_74,"#Person2#는 쇼핑 예산을 짜고 있으며, 한 달에 300달러를 사용할 수 있지만 고지서를 내야 한다고 설명합니다. 그는 이를 아낄 수 있을 것이라 기대합니다. #Peron1#은 그 예산에 만족감을 보입니다. 그들은 앞으로의 예산 계획에 대해서도 이야기합니다. 둘은 예산 절감에 대한 기대를 나눕니다. 그들은 내일 다시 만나기로 합니다. 그들은 예산 문제를 논의할 것입니다. 그들은 예산 절약에 대해 이야기하며 긍정적인 전망을 보입니다. 대화는 계속 진행됩니다. 그들은 다음 회의에 참석할 예정입니다. 그들은 예산 절약을 기대하며 함께 일하게 됩니다. 그들은 내년에 더 많은 돈을 절약할 수 있기를 바랍니다. 그들은 또한 지출을 줄일 수 있을 것이라고 생각합니다. 그들은 내일은 추가 예산에 대해서도 이야기하고 있습니다."
test_75,"Henry는 Susan을 보러 병원에 가려고 한다. Jane은 병원에 가기 위해 7번 버스를 타기로 하고, Henny는 13번 버스의 교통수단을 설명해준다. 그들은 병가를 신청하고 시내 중심에서 출발해 걸어서 가기로 한다. 13번 버스도 이용할 예정이다. Jan e는 괜찮다고 말한다. 그녀는 그녀를 기다려주겠다고 한다. 그녀는 방향을 바꾸기로 한다. #Person1#의 안내를 받는다. 그녀는 동의한다. 대화는 여기서 마무리된다. 그녀는 다시 걷기로 한다. 그녀는 길을 건넌다. 그녀는 걷는다. 그녀의 숙소로 이동한다. 그녀는 걸어서 가는 것에 만족한다. 그녀는 갈 예정이다. 그녀의 숙소도 함께 갈 수 있어서 그녀는 걸린다."
test_76,#Person1#은 수요일 오전에 #Ferson2#와 스프레드시트 사용에 대해 논의하기 위해 만나기로 했습니다. 그들은 다음 주 화요일 오후 2시 30분에 매크로 설정된 장소와 시간을 확인하기로 했습니다. #필요하면 사무실로 안내할 예정입니다. #Free는 매크로의 설정된 것을 보여주겠다고 제안합니다. 그들은 다음 날 오후에 다시 만나기로 하였습니다. 그들은 서로의 사무실로 가서 매크를 설정했습니다. 그들은 서로 다른 장소에 설정된 내용을 보여주기로 했었습니다. 그들은 조건에 동의했습니다. 그들은 이를 교환했습니다. 최종적으로 다음 주 금요일 오후에 만날 예정입니다. 그들은 그 시간대에 매크로 설정을 완료했습니다. 그들은 그 장소를 함께 방문할 것입니다.
test_77,#Person1#은 뉴욕에 처음 방문할 때 관광 안내원이 없어 걱정하고 있습니다. #Andy Live는 설문지를 통해 예산에 맞춰 완벽한 여행 일정을 만드는 서비스를 추천합니다. 설문지는 웹사이트에서 다운로드할 수 있습니다. Anthy는 이에 대해 기쁘게 생각합니다. #Preview는 감사의 뜻을 전합니다. 그녀는 또한 설문지를 받을 수 있는 웹사이트를 언급하며 감사의 뜻을 표합니다. ANthy도 이에 동의합니다. 그녀는 감사해합니다. 그녀는 앞으로 뉴욕에서의 친구로서의 조언을 전하기 위해 웹사이트를 방문할 예정입니다. 그녀는 이에 대해 긍정적인 평가를 내립니다. Abby는 감사히 여깁니다. 그녀는 감사의 뜻을 표현합니다. 그녀는 다음에는 설문지를 받는 것이 좋다고 언급합니다.
test_78,"#Person2#는 Mr. Jackson의 회사에 대해 잘 알고 있으며, 영업부에서 일하고 싶다고 합니다. 그들은 급여에 대해 논의하고, 직장의 시작 월급은 2,500 위안이며, 이후 3개월 후에 업무 평가에 따라 인상될 것이라고 이야기합니다. 복리후생과 보험 및 건강 보험은 제공됩니다. 그들은 보험과 건강 보험 업무를 대신 처리할 수 있게 됩니다. 그들은 또한 보험료와 건강 보험에 대해서도 협의합니다. 그들은 이를 처리하기로 했습니다. 결과는 좋습니다. 결과입니다. 그들은 모두 만족했습니다. 결과는 만족했습니다. 결과였습니다. 그들은 계약은 곧 체결될 예정입니다. 그들은 직장은 떠났지만, 복직은 3개월 후에 다시 돌아오기로 했습니다. 복직 후 복직자는 직장은 여전히 근무 조건에 만족했습니다."
test_79,#Person1#은 계약서에 서명하기 위해 방문했습니다. #Percept는 계약서가 준비되지 않아 내일까지 계약서를 받을 수 없다고 말합니다. 이에 따라 양측은 계약서를 작성할 준비를 하고 있습니다. 오늘 저녁에 계약서를 제출할 예정입니다. 또한 #Price는 포장 관련 조건을 제시했습니다. 이에 #Poson2#는 동의하였습니다. 이에 따라 그들은 계약을 체결할 것입니다. 이는 내일까지 준비됩니다. 계약서는 사본을 준비할 것입니다. 또한 내일까지 받아두기로 했습니다. 이는 이미 합의했습니다. 이에 대한 것입니다. 이에 대한 수정입니다. 이에 대한 자세한 안내를 제공입니다. 이에 대해 문의자들은 문의자들로 부르고 있습니다. 이에 대한 안내를 받는 것은 불가능합니다.
test_80,"#Person1#이 ABC 렌터카를 타고 나이아가라 폭포로 가는 중 국도 근처에서 발생한 교통사고를 목격합니다. 사고의 경위에 대해 설명하고, 구급차와 경찰을 불러야 한다고 요청합니다. ABC는 이에 대해 상세히 답변합니다. 또한 사고의 원인이 가드레일을 들이받아 발생한 사고라고 설명합니다. #ABC는 이를 조사할 예정입니다. ABC 측은 이에 대해 자세한 정보를 제공할 수 없습니다. 사고는 추후에 있을 예정이라고 합니다. ABC 측에서는 상황을 보고받습니다. ABC에게 연락할 수 있도록 도와줄 수 있는 사람은 없습니다. 대신 경찰이 도착할 때까지 기다리겠습니다. ABC 직원은 병원에 도착할 것입니다. ABC 측의 설명을 듣고, 가해자를 부르겠다고 합니다."
test_81,#Person1#은 학교 보건실로 가는 길을 물어보았습니다. 직진하여 신호등까지 가는 길을 안내받았습니다. #Peron2#는 약 5분 정도 소요될 것이라고 답변했습니다. 이에 선생님은 감사의 뜻을 전했습니다. 또한 학교 보건실 가는 길을 상세히 안내받았습니다. 감사했습니다. 선생님은 약 5분 후에 도착할 예정입니다. 선생님은 감사히 여깁니다. 선생님은 학교에 가는 길 상세히 알려주었습니다. 학생들은 약 5분 동안 학교에 가겠다고 했습니다. 학생들은 이에 대해 상세히 답변했습니다. 학생들은 감사했습니다. 학생들은 수업 시작 시간보다 5분 내에 도착할 것이라고 답했습니다. 학교 보건실은 앞으로의 일정에 대해 문의했습니다. 학생들은 환대에 감사했습니다. 학생들께서는 감사 감사였습니다. 학생들은 고마웠습니다.
test_82,"#Person2#는 짐 엘리베이터 소음으로 인해 방을 바꾸고 싶어 합니다. #Ferson1#은 사과하며 내일까지 기다려달라고 요청하고, 조용한 스위트에서 더 편안하게 지내기를 바랍니다. 또한 다음 날 관광 회사가 떠나면 방을 고르겠다고 합니다. 대화는 내일 밤까지 계속됩니다. 감사함은 느낍니다. 다음 날 새 방을 예약해 주길 바랍니다. 그러던 중, 다음 방은 조용하고 편안한 하루가 되기를 바랍니다. 그는 다음 번에는 조용한 곳에서 지내고 싶다고 말합니다. 대화도 그러겠지요. 결국 그들은 서로에게 희망의 메시지를 남깁니다. 대화는 그렇게 될 것입니다. 그것으로 해결됩니다. 내일 빈방이 없어 내일 필요한 것이 더 있기를 기대합니다."
test_83,"#Person2#는 베이징으로 가는 동안 짐을 트렁크에 넣고, 휴식을 취하며 Mr. Wu를 위한 연회에 초대하고자 합니다. 저녁은 오늘 오후에 픽업하러 갈 예정입니다. 또한, 방문에 관심이 있는 사람을 위해 관광도 준비할 것입니다. 감사합니다. 모든 것을 준비해주셔서 감사합니다. 감사합니다. 그리고 그들은 저녁을 위한 연회 준비를 마쳤습니다. 그리고 #Pre-Wu의 저녁 6시 30분에 베이징 국제 호텔에서 열리기로 했습니다. 대화는 9시 30분부터 시작되었습니다. 저녁은 오후에 시작되었으며, 6시까지는 국제 호텔에서 6시까지 기다렸습니다. 이제 저녁은 7시 30분에 출발했습니다. 저녁은 6시 35분까지 베이징에서 6시 30초로 정오가 되었습니다."
test_84,"#Person1#이 길을 잃었습니다. 지도에 표시된 위치를 안내받고 중국 골동품 가게들에 대해 이야기를 나누며 유이창으로 가는 길을 안내받습니다. 그곳에서 북쪽으로 약 13번 버스를 타고 가기로 했습니다. 어디로 가는지 알려줄 수는 없지만, 어디로 가는지는 아직 알 수 없습니다. 차로 안내받기를 원합니다. 그는 여기서 꽤 멀어서 서둘러야 합니다. 택시를 타면 됩니다. 버스를 이용할 수 있습니다. 지하철을 이용해야 합니다. 교통수단이 마련됩니다. 소요 시간은 10분 정도 소요됩니다. 이동 방법은 단축됩니다. 빠른 시간 내에 도착할 수 있습니다. 소요시간 내에 도착해 이동 방법을 기다려야 합니다. 소요되려면 713번 버스가 필요합니다. 소요시간은 더 일찍 도착할 예정입니다."
test_85,#Person2#의 컴퓨터가 작동하지 않습니다. #Financi는 Mr. Li에게 도움을 요청했으나 실패했다고 말합니다. Finance는 수리공에게 전화해보라고 제안합니다. #FINancia는 이에 동의합니다. 그들은 수리공을 위해 연락하기로 합니다. Fin71#은 전화하기로 합니다. 그들은 문제를 해결할 수 있을 것입니다. 그들은 내일 오후까지 보고서를 완료하기로 합니다. Dina는 이에 대해 논의하기로 합니다. 대화는 파기 않기로 합니다. 그들은 내일 밤까지 계속됩니다. Finalci에게 전화하기로 결정합니다. Free는 이에 대한 해결책을 찾지 못하면 Dinar는 화가 나 있습니다. Falls는 내일 오후에 다시 만나기로 했습니다.
test_86,"#Person2#는 어머니의 생신 선물로 금색 시계를 찾고 있습니다. 그는 숫자가 크고 명확한 새 시계가 필요하다고 생각하며, 많은 사람들이 이 시계가 너무 화려하지 않다고 생각합니다. 하지만 결국 구매하기로 결정합니다. 그는 그 시계가 마음에 듭니다. 그는 다른 시계와 함께 쇼핑을 갈 계획입니다. 고객은 이에 동의합니다. 종업원은 시계가 아름답다고 생각합니다. 그는 구매를 결정합니다. 고객은 결과에 만족합니다. 그는 동의합니다. 그는 다음 주 토요일에 있을 생일 파티에 참석할 예정입니다. 그는 시계는 어머니가 매우 좋아하실 것이라고 예상합니다. 그는 그날 밤 집에 돌아갈 것입니다. 고객은 그 시계는 팔릴 것이라고 믿습니다. 그는 또한 이 시계는 많이 팔리고 나이 들어 있는 사람들은 마음에 들어 할 것입니다."
test_87,"Ms. Ross는 Mr. Fisher를 만나 뉴질랜드에 지점을 열 계획임을 알리고, 발표 전에 커피를 제공하기로 합니다. 대화는 10월 24일 토요일 오전 11시에 시작하여 12시 30분까지 이어집니다. 참석자들은 무료 점심을 기대하기 어려워합니다. #Person1#은 그녀의 제안대로 스낵 뷔페를 준비하기로 합니다. 그들은 일정을 조율하고 있습니다. 결과 발표 전 커피 제공과 후에 음료와 스낵도 준비하기로 했습니다. 이는 작년 것과 비슷합니다. 또한 저녁 식사비와 비슷합니다. 이후 두 사람은 회의가 진행됩니다. 그들은 일정을 논의한 후, May는 저녁 식사비를 절반 가격에 제공하기로 결정합니다. 그들은 발표를 본격적으로 시작하기로 합니다."
test_88,"#Person2#는 자신이 태어난 후 자라면서 해외에 나가본 적이 없기 때문에 러시아와 캐나다의 차이점에 대해 설명합니다. 두 사람 모두 캐나다 사람들이 더 빠르게 행동하고, 특히 공공 서비스는 느리다고 동의합니다. #Peron1#도 이에 동의합니다. 그들은 캐나다 사람들이 일반적으로 러시아 사람들보다 더 차분하다고 생각하며, 마지막에 캐나다 사람들 간의 차이에 대해 논의합니다. 최종적으로 그들은 캐나다에서 더 여유로운 삶을 살았다고 결론지습니다. 그들은 서로 다른 삶의 방식을 가지고 있다는 것을 깨닫습니다. 그들은 또한 캐나다의 다른 문화에 대해 토론했습니다. 그들은 각각의 나라에서의 차이에 대한 의견을 나눕니다. 두 사람은 캐나다의 경우에서는 어떻게 다른 문화를 경험했는지에 대해 이야기하며, 일부는 동의하지 않습니다. 두 나라는 차이가 있었습니다."
test_89,#Person2#는 작년에 카리브해로 여행을 계획했지만 날씨가 좋지 않아 다른 곳으로 여행을 갈 것을 고려 중입니다. 하지만 폭풍을 경험한 자메이카와 케이맨 제도의 피해 상황을 보고 최종 결정을 내립니다. 그들은 함께 여행을 가기로 결정합니다. #person1#은 운이 좋기를 바래야 합니다. 둘은 함께 가기로 합니다. #Perceptoriana는 그곳으로 갑니다. 그들은 가는 것이 좋겠다고 생각합니다. 그들은 운이 좋다고 생각합니다. 결국 그들은 카리기브해로의 여행을 결정합니다. 그들은 가기로 결론지립니다. 자메이카를 떠나기로 합니다. 그들은 케이맨 제도에서의 피해가 아직 해결되지 않은 상태이기 때문입니다. 두 사람은 가기로 합의합니다.
test_90,"#Person1#은 엄마에게 소풍을 위해 오렌지와 바나나를 가져가자고 하며, 포도나 사과를 가져가기로 합니다. 엄마는 오렌지를 다 먹었으니 포도를 가져가는 것을 제안합니다. #Forman은 포도 가져가기를 좋아합니다. 그들은 마침내 포도를 가지기로 합니다. 합니다. 그들은 무엇을 가져갈지 논의합니다. 최종적으로 바나나가 완성됩니다. 대화는 마무리됩니다. 엄마는 딸의 소풍에 참석하기로 합니다. 아빠는 이를 허락합니다. 딸은 바나나와 함께 소풍을 완성합니다. 아빠는 사과도 가져가고 싶어 합니다. 엄마는 이에 동의합니다. 아버지는 딸의 초대를 수락합니다. 아이는 바나나는 가져가서 화요일에 참석할 예정입니다. 아빠는 딸을 보내기로 합니다."
test_91,"#Person1#은 내일 아침에 경제형 차량 렌트 계약을 체결할 예정입니다. #Ferson2#는 운전면허증을 요구하고, 양식을 작성해 주었습니다. 또한 양식 작성을 완료했습니다. 이 양식은 작성되었습니다. 주행 거리 무제한임을 확인했습니다. 또한 양식과 함께 운전면허가 준비되었습니다. 이를 확인했습니다. 그는 내일 아침에 다시 빌릴 예정입니다. 양식은 작성 완료 후 제출하기로 했습니다. 최종적으로 승인했습니다."
test_92,"#Person1#은 엘리베이터에서 무표정한 사람들을 싫어하지만, #Peron2#는 무표정함을 지겨워합니다. 반면 #Ferson3#은 이유 없이 계속 웃는 사람들을 싫어합니다. 그들은 서로 다른 사람이라서 그런 것일 수 있다고 말합니다. 결국 둘은 웃는 것에 대해 다른 의견을 나눕니다. 둘 다 피곤함을 느낀다고 합니다. 대화는 자연스럽게 웃는 사람들을 좋아하게 됩니다. 이에 대해 대화는 오해가 없습니다. 대화는 진행됩니다. 그러나 둘 다 웃는 것에 대해서는 동의하지 않습니다. 이는 각자의 입장이 다르기 때문입니다. 대화는 상황을 긍정적으로 바라보습니다. 이에 대해 둘은 의견이 일치하지 않기 때문입니다. 대립됩니다. 이는 두 사람은 웃는 사람들이 피곤하다는 것을 인정한다고 합니다."
test_93,"#Person2#는 주주들에게 그들의 사업이 성공적으로 성장하고 있으며, Wallace의 기여와 새로운 마케팅 전략으로 인해 큰 이익을 남겼다고 말합니다. 그들은 이 행운이 오래 지속되기를 희망합니다. #Frederica도 이에 동의합니다. 그들은 재정적 어려움이 영구히 끝나기를 바랍니다. 그들은 함께 행운을 빌어봅니다. 그들은 행복하게 지내기로 합니다. 그들은 내일 판매 실적이 개선될 것이라고 생각합니다. 그들은 또한 내일 판매 실적에 대해서도 이야기합니다. 그들은 함께 기뻐합니다. 그들은 모두 이룩한 성과에 대해 기쁘게 동의합니다. 이들은 또한 감사의 뜻을 전합니다. 그들은 이러한 행운을 기빕니다. 그들은 또한 미래에 대한 희망을 나눕니다. 그들은 모두 행복해지기 위해 노력할 것입니다. 그들은 모두의 노력에 감사합니다."
test_94,"#Person2#는 가방을 도난당했고, 지갑과 신분증을 분실하였습니다. 택시 운전기사에게 전화해 돈을 빌리려고 했으나, 집에 데려다주겠다고 제안하여 큰 돈을 벌 수 있었습니다. 그들은 금요일에 다시 만나기로 했습니다. #Mr. Smith는 엄마에게 돈을 부탁할 계획입니다. #Miller는 기다리기만 하면 된다고 했습니다. 그들은 마침내 약속을 잡았습니다. 그들은 오늘 밤 버스를 타고 집에 가서 어머니를 모셔다주기로 했했습니다. 경찰이 도착할 예정이었습니다. 경찰이 잠시 기다릴 것입니다. #1#은 그녀를 집까지 데려다줄 것입니다. 경찰이 돈을 빌려줄 것입니다. 그들은 이야기를 나누었습니다. 경찰이 돈이 필요한지 물어보자 경찰이 먼저 도착할 것입니다."
test_95,"Lin은 Steven에게 베이징에 오면 한턱 낼 것을 약속한다. 그는 중국에서는 팁을 주지 않는다고 설명하고, 택시 기사나 포터는 미터기에 나온 금액만 지불한다고 덧붙인다. 그는 이러한 시스템을 여기 도입하려고 하면 혁명이 일어날 것이라고 생각한다. 그는 그렇게 하라고 제안한다. 그는 그러길 바라고 있다. 그는 지금 당장 실현이 어렵다고 생각한다. #Person2#는 긍정적으로 생각한다. 그들은 동의한다. 그들은 호텔 포터와 택시 요금에 대해서도 이야기한다. 그들은 대화를 이어간다. 그들은 함께 가기로 한다. 그들은 팁 지급 방식에 대해서도 논의한다. 그들은 일류 호텔의 사례를 언급한다. 그들은 이 시스템을 도입하면 큰 문제가 될 것이라고 믿는다. 그들은 그렇게 하기로 합의한다. 그들은 타협하기로 합의한다."
test_96,"빌은 룸메이트와 헤어져서 이사했으며, Brain Locker라는 이름의 생김새가 마르고 키가 크다고 #Person1#에게 설명합니다. 그는 몇 번 본 것 같다고 합니다. 그들은 이사를 다녀온 후 만난 사람들에 대해 이야기합니다. 빌은 다양한 외모의 소유자를 궁금해합니다. 그 이유는 간단합니다. 빌의 외모 덕분입니다. 대화 중 누군지 모르겠다고 대답합니다. #Pson2#는 나중에 다시 만나기로 합니다. 빌은 키가 큰 것을 알게 됩니다. 그래서 그들은 함께 사진을 봅니다. 그들은 함께 영화를 보냅니다. 그들은 이야기를 나눕니다. 그들은 서로의 외모를 소개합니다. 그들은 서로 얼굴을 알아봅니다. 그들은 얼굴의 특징을 설명합니다."
test_97,"#Person2#가 Tom Wilson의 체크인을 도와주고, 호텔 요금을 신용카드로 결제합니다. Tom은 4박 동안 사용했으며, 총 요금은 660달러입니다. 고객은 신용카드로 결제를 완료합니다. 고객은 이에 서명하고 지불을 완료합니다. #Peron2S는 추가 요금을 안내합니다. 비용은 모두 현금으로 결제됩니다. 고객은 이를 받아들입니다. 고객님은 이에 동의합니다. 그들은 또한 신용카드로 식사 요금을 결제합니다. 비용도 함께 지불합니다. 고객님은 이를 지불합니다. 비용에 대한 자세한 정보를 얻습니다. 고객은 지불 완료 됩니다. 고객님은 답변 답변에 만족합니다. 그는 지불된 금액에 만족하여 지불 완료 완료 완료 후 고객님은 지불 완료됩니다."
test_98,#Person1#은 캐롤에게 전화를 걸어 캐롤이 샤워 중이라 전화를 받을 수 없다고 전합니다. #Perceptori는 캐롤의 요청에 따라 내일 밤 8시 반에 질의 집에서 디저트를 가져오도록 전달합니다. 캐롤은 이를 도와줄 것입니다. 그들은 좋은 저녁을 보낼 예정입니다. #Frank는 이에 대해 감사의 뜻을 전합니다. 그들은 서로에게 전해주기로 합니다. 그들은 내일 밤에 다시 만나기로 합니다. 결과는 내일 밤 9시 20분에 나옵니다. 그들은 내일 밤 8시에 이루어집니다. 이들은 내일 밤 10시 30분에 바꿉니다. 그들은 다음 날 밤 8시 30분에 디저트도 함께 제공하기로 합니다. 그들은 오늘 밤 8시 30분으로 약속을 잡습니다. 그들은 내일 그립습니다.
test_99,"#Person2#는 예전에 Common Fitness Gym에서 일한 적이 있는데, 그 사람이 시내 영화관에서 자주 방문하는 Whole Bean Cafe에서의 일을 하고 있는 중입니다. 전화가 두 번 걸려옵니다. 이 사람은 정말 가봐야 할 곳이라고 생각합니다. 하지만 이 사람은 전혀 가보지 않은 곳에서 일을 하고 있다는 것을 알게 됩니다. 결국 이 사람은 자리를 떠납니다. 이 일은 나중에 다시 발생합니다. 이 일은 다시는 발생하지 않기를 바랍니다. 고객은 이에 대해 불만을 표합니다. 대화는 오해가 발생하여 결국 해결에 도달합니다. 고객은 상황을 해결하지 못한채 다른 일로 마무리됩니다. 고객님은 불만을 제기합니다. #Peron1#은 이를 받아들입니다."
test_100,"#Person2#는 도널드 트럼프를 지지하며, 그가 대통령이 되면 미국을 다시 위대하게 만들 것이라고 믿습니다. 반면 #person1#는 트럼프가 나라를 잘 돌볼 것이라고 믿으며, 그가 바이든을 찍을 것이라고 봅니다. 결국 #Frank는 트럼프를 찍습니다. #Peron1샵은 그의 당선을 확신합니다. 두 사람 모두 다음 대통령 선거에 대해 논의합니다. 그들은 또한 후보자에 대한 의견을 나눕니다. 결국 둘 다 당선됩니다. #Fred는 대통령에 대한 기대감을 드러냅니다. #Mr. Nelson은 여전히 그를 지지합니다. 이에 대해 동의하는 분위기입니다. 이에 대해 대화 후 두 사람은 서로 다른 의견을 가집니다. 결국 그들은 합의에 도달합니다."
test_101,"#Person1#은 ATM을 사용할 수 없어 #Peron2#가 도움을 주기로 했습니다. 카드 삽입, 비밀번호 입력, 원하는 옵션 선택 후 사용법을 안내받았습니다. 또한 배운 대로 실행했습니다. 고객은 그 방법을 이해하면 됩니다. #Press.org는 이에 대해 도와주겠다고 했습니다. 참여했습니다. 참여율은 매우 높았습니다. 참여율은 15%였습니다. 참여를 요청하자마자 성실히 답변했습니다. 대화는 진행되었습니다. 참여자들은 만족했습니다. 결과물은 제공되지 않았습니다. 그는 떠났습니다. 그들은 내일 다시 방문하기로 했습니다. 그들은 함께 방문할 예정입니다. 대화는 끝났습니다. 그들은 향후 계획에 대해 논의하기로 했 것입니다. 참여자들은 결과에 대한 만족도 높은 만족도였습니다."
test_102,"John이 수잔에게 사무실 절차에 관한 메모를 전달하기 위해 전화를 걸었습니다. 수잔은 미안해하며 사무실 절차를 안내하는 메모를 남겼습니다. 그들은 서로 작별 인사를 나누었습니다. 그는 감사의 뜻을 전했습니다. 수잔의 사무실 절차를 논의한 메모가 남아 있다는 것을 알게 되었습니다. 그들은 이를 교환했습니다. 수는잔의 사무실을 방문할 계획이었습니다. Jeff는 메모를 남기기로 했습니다. 수는잔은 고마움을 표현했습니다. 그녀는 직장을 떠난 이유를 설명했습니다. #Person1#은 메모의 존재에 대해 몰랐지만, 수금은 그것을 본 지 오래되었다고 말했습니다. 대화는 오해가 있었습니다. 수건은 이를 받아들였습니다. 그들은 업무 진행에 대해 이야기했습니다."
test_103,"#Person1#은 Lily에게 주말에 소풍을 가자고 초대하고, 편한 옷과 걷기 좋은 신발을 준비하겠다고 한다. LilY는 준비물을 모두 준비하겠다고 약속한다. 그들은 함께 편한 옷을 준비하기로 한다. #Frank는 신발도 준비할 것이다. 그들은 함께 소풍을 갈 예정이다. 가격은 약 20만원이다. 그들은 합류할 예정이다. 그들은 가져갈 물건들에 대해 논의한다. Frank가 준비할 것은 많다. Councy는 Gauber에게 가져가야 한다. Sily는 비용을 지불한다. 그들은 모두 준비한다. 그들은 다 함께 가기로 한다."
test_104,"#Person2#는 베이징의 연회에서 젓가락을 사용해야 했던 경험을 #Peron1#과 공유합니다. 이후 두 사람은 중국 식탁에서 지켜야 할 규칙에 대해 이야기합니다. 젓가락에도 긴 이야기가 있다니 신기해합니다. 하지만 그 후 두 사람은 다른 관습에 대해 이야기를 나누며 흥미로워합니다. 결국 #Prea는 떠난다. 대화는 끝난다. 남은 숟가락을 놓고 향을 내는 장면으로 마무리된다. 이후, 두 사람은 함께 연회를 기대한다. 하지만 마지막 장면에 대한 이야기로 이어집니다. 마지막 장면은 끝나게 됩니다. 그들은 기다린다. 마지막 장면에서는 젓갈을 사용하는 것이 불길하다는 생각이 든다는 것을 깨닫는다."
